IDENTIFIERS,,,,,CORE TRAIT INFORMATION,,,,,,,,,,,,,,,,,,,,,DATA PROVENANCE,,,,,,,,,,,,,,
obsNum,primRef,primRef_URL,secRef,secRef_URL,taxa,life_stage,sex,n_indiv,no_groups,n_measurements_sampled,rate_name,rate_value,rate_min,rate_max,data_type,rate_unit,rate_error,rate_error_type,temp_C,body_length_mm,BM_wet,BM_dry,BM_C,weight_unit,weight_calc,depth_m,depth_min,depth_max,food_type,food_conc,food_conc_unit,method,treatment,locality,lat,lon,source,sourceNotes,verbatimComments,comments
1,Henriksen2007,https://www.int-res.com/abstracts/meps/v331/meps331119,Henriksen2014,https://doi.org/10.1594/PANGAEA.834808,Acartia grani,N3,Unknown,NA,NA,NA,ClearanceRate,0.41,NA,NA,Maximum,ml/ind/day,NA,NA,20,NA,NA,NA,32.7,ng,Measured,NA,NA,NA,Heterocapsa sp.,625-4000,cells/ml,Bottle incubation,NA,Laboratory culture,41.3855193,2.196125161,Table 2,Taken from table 2 in the primary reference article,Calculated rates according to Frost 1972.,Rates are average. Unable to get raw data.
2,Henriksen2007,https://www.int-res.com/abstracts/meps/v331/meps331119,Henriksen2014,https://doi.org/10.1594/PANGAEA.834808,Acartia grani,N3,Unknown,NA,NA,NA,ClearanceRate,0.39,NA,NA,Maximum,ml/ind/day,NA,NA,20,NA,NA,NA,32.6,ng,Measured,NA,NA,NA,Thalassiosira weissflogii,39-2500,cells/ml,Bottle incubation,NA,Laboratory culture,41.3855193,2.196125161,Table 2,Taken from table 2 in the primary reference article,Calculated rates according to Frost 1972.,Rates are average. Unable to get raw data.
3,Henriksen2007,https://www.int-res.com/abstracts/meps/v331/meps331119,Henriksen2014,https://doi.org/10.1594/PANGAEA.834808,Oithona davisae,N4,Unknown,NA,NA,NA,ClearanceRate,0.24,NA,NA,Maximum,ml/ind/day,NA,NA,20,NA,NA,NA,33.3,ng,Measured,NA,NA,NA,Heterocapsa sp.,625-4000,cells/ml,Bottle incubation,NA,Laboratory culture,41.3855193,2.196125161,Table 2,Taken from table 2 in the primary reference article,Calculated rates according to Frost 1972.,Rates are average. Unable to get raw data.
1,Moller2012,https://doi.org/10.4319/lo.2012.57.1.0211,Moller2014,https://doi.org/10.1594/PANGAEA.833819,Calanus finmarchicus,C5,Female,2,5,1,ClearanceRate,20,10,30,Mean,ml/ind/day,10,Std err,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,Thalassiosira weissflogii,1400,cells/ml,Bottle incubation,Low temperature,Gullmar Fjord,58.317222,11.535556,Page 215 in text,Taken from primary reference article,NA,Collected samples from different locations. Did not report weight.
2,Moller2012,https://doi.org/10.4319/lo.2012.57.1.0211,Moller2014,https://doi.org/10.1594/PANGAEA.833819,Calanus finmarchicus,C5,Female,2,5,1,ClearanceRate,164,116,212,Mean,ml/ind/day,48,Std err,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,Thalassiosira weissflogii,1400,cells/ml,Bottle incubation,Medium temperature,Gullmar Fjord,58.317222,11.535556,Page 215 in text,Taken from primary reference article,NA,Collected samples from different locations. Did not report weight.
3,Moller2012,https://doi.org/10.4319/lo.2012.57.1.0211,Moller2014,https://doi.org/10.1594/PANGAEA.833819,Calanus finmarchicus,C5,Female,2,5,1,ClearanceRate,26,8,44,Mean,ml/ind/day,18,Std err,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,Thalassiosira weissflogii,1400,cells/ml,Bottle incubation,High temperature,Gullmar Fjord,58.317222,11.535556,Page 215 in text,Taken from primary reference article,NA,Collected samples from different locations. Did not report weight.
4,Moller2012,https://doi.org/10.4319/lo.2012.57.1.0211,Moller2014,https://doi.org/10.1594/PANGAEA.833819,Calanus helgolandicus,C5,Female,2,5,1,ClearanceRate,0,0,0,Mean,ml/ind/day,0,Std err,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,Thalassiosira weissflogii,1400,cells/ml,Bottle incubation,Low temperature,English Channel,50.25,-4.216667,Page 215 in text,Taken from primary reference article,NA,Collected samples from different locations. Did not report weight.
5,Moller2012,https://doi.org/10.4319/lo.2012.57.1.0211,Moller2014,https://doi.org/10.1594/PANGAEA.833819,Calanus helgolandicus,C5,Female,2,5,1,ClearanceRate,90,75,105,Mean,ml/ind/day,15,Std err,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,Thalassiosira weissflogii,1400,cells/ml,Bottle incubation,Medium temperature,English Channel,50.25,-4.216667,Page 215 in text,Taken from primary reference article,NA,Collected samples from different locations. Did not report weight.
6,Moller2012,https://doi.org/10.4319/lo.2012.57.1.0211,Moller2014,https://doi.org/10.1594/PANGAEA.833819,Calanus helgolandicus,C5,Female,2,5,1,ClearanceRate,35,15,55,Mean,ml/ind/day,20,Std err,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,Thalassiosira weissflogii,1400,cells/ml,Bottle incubation,High temperature,English Channel,50.25,-4.216667,Page 215 in text,Taken from primary reference article,NA,Collected samples from different locations. Did not report weight.
1,Agersted2011,https://link.springer.com/article/10.1007/s00227-011-1657-z,Agersted2014,https://doi.org/10.1594/PANGAEA.834671,Thysanoessa raschii,Adult,Unknown,1,1,5,ClearanceRate,62.5,NA,NA,Maximum,ml/ind/hr,NA,NA,2.4,NA,NA,NA,13900,ug,Measured,100,0,200,Thalassiosira weissflogii,0.9-22,ugChl a/l,Bottle incubation,NA,Fyllas Bank,64.00598179,-52.99683907,Pangaea,Downloaded tab-delimited dataset from Pangaea and extracted data from csv,Measured dry weight and determined carbon content assuming C:DW conversion factor of 40.6 according to Hopkins et al. 1978. Prey concentrations were converted to carbon using a C:Chl a ratio of 45 according to Reigstad et al. 2005.,NA
2,Agersted2011,https://link.springer.com/article/10.1007/s00227-011-1657-z,Agersted2014,https://doi.org/10.1594/PANGAEA.834671,Thysanoessa raschii,Adult,Unknown,1,1,5,ClearanceRate,55.3,NA,NA,Maximum,ml/ind/hr,NA,NA,2.4,NA,NA,NA,13900,ug,Measured,100,0,200,Thalassiosira weissflogii,0.9-22,ugChl a/l,Bottle incubation,NA,Fyllas Bank,64.00598179,-52.99683907,Pangaea,Downloaded tab-delimited dataset from Pangaea and extracted data from csv,Measured dry weight and determined carbon content assuming C:DW conversion factor of 40.6 according to Hopkins et al. 1978. Prey concentrations were converted to carbon using a C:Chl a ratio of 45 according to Reigstad et al. 2005.,NA
3,Agersted2011,https://link.springer.com/article/10.1007/s00227-011-1657-z,Agersted2014,https://doi.org/10.1594/PANGAEA.834671,Thysanoessa raschii,Adult,Unknown,1,1,5,ClearanceRate,41.2,NA,NA,Maximum,ml/ind/hr,NA,NA,2.4,NA,NA,NA,13900,ug,Measured,100,0,200,Thalassiosira weissflogii,0.9-22,ugChl a/l,Bottle incubation,NA,Fyllas Bank,64.00598179,-52.99683907,Pangaea,Downloaded tab-delimited dataset from Pangaea and extracted data from csv,Measured dry weight and determined carbon content assuming C:DW conversion factor of 40.6 according to Hopkins et al. 1978. Prey concentrations were converted to carbon using a C:Chl a ratio of 45 according to Reigstad et al. 2005.,NA
4,Agersted2011,https://link.springer.com/article/10.1007/s00227-011-1657-z,Agersted2014,https://doi.org/10.1594/PANGAEA.834671,Thysanoessa raschii,Adult,Unknown,1,1,5,ClearanceRate,51.5,NA,NA,Maximum,ml/ind/hr,NA,NA,2.4,NA,NA,NA,13900,ug,Measured,100,0,200,Thalassiosira weissflogii,0.9-22,ugChl a/l,Bottle incubation,NA,Fyllas Bank,64.00598179,-52.99683907,Pangaea,Downloaded tab-delimited dataset from Pangaea and extracted data from csv,Measured dry weight and determined carbon content assuming C:DW conversion factor of 40.6 according to Hopkins et al. 1978. Prey concentrations were converted to carbon using a C:Chl a ratio of 45 according to Reigstad et al. 2005.,NA
5,Agersted2011,https://link.springer.com/article/10.1007/s00227-011-1657-z,Agersted2014,https://doi.org/10.1594/PANGAEA.834671,Thysanoessa raschii,Adult,Unknown,1,1,5,ClearanceRate,54.3,NA,NA,Maximum,ml/ind/hr,NA,NA,2.4,NA,NA,NA,13900,ug,Measured,100,0,200,Thalassiosira weissflogii,0.9-22,ugChl a/l,Bottle incubation,NA,Fyllas Bank,64.00598179,-52.99683907,Pangaea,Downloaded tab-delimited dataset from Pangaea and extracted data from csv,Measured dry weight and determined carbon content assuming C:DW conversion factor of 40.6 according to Hopkins et al. 1978. Prey concentrations were converted to carbon using a C:Chl a ratio of 45 according to Reigstad et al. 2005.,NA
6,Agersted2011,https://link.springer.com/article/10.1007/s00227-011-1657-z,Agersted2014,https://doi.org/10.1594/PANGAEA.834671,Thysanoessa raschii,Adult,Unknown,1,1,5,ClearanceRate,45.5,NA,NA,Maximum,ml/ind/hr,NA,NA,2.4,NA,NA,NA,13900,ug,Measured,100,0,200,Thalassiosira weissflogii,0.9-22,ugChl a/l,Bottle incubation,NA,Fyllas Bank,64.00598179,-52.99683907,Pangaea,Downloaded tab-delimited dataset from Pangaea and extracted data from csv,Measured dry weight and determined carbon content assuming C:DW conversion factor of 40.6 according to Hopkins et al. 1978. Prey concentrations were converted to carbon using a C:Chl a ratio of 45 according to Reigstad et al. 2005.,NA
7,Agersted2011,https://link.springer.com/article/10.1007/s00227-011-1657-z,Agersted2014,https://doi.org/10.1594/PANGAEA.834671,Thysanoessa raschii,Adult,Unknown,1,1,5,ClearanceRate,48.7,NA,NA,Maximum,ml/ind/hr,NA,NA,2.4,NA,NA,NA,13900,ug,Measured,100,0,200,Thalassiosira weissflogii,0.9-22,ugChl a/l,Bottle incubation,NA,Fyllas Bank,64.00598179,-52.99683907,Pangaea,Downloaded tab-delimited dataset from Pangaea and extracted data from csv,Measured dry weight and determined carbon content assuming C:DW conversion factor of 40.6 according to Hopkins et al. 1978. Prey concentrations were converted to carbon using a C:Chl a ratio of 45 according to Reigstad et al. 2005.,NA
8,Agersted2011,https://link.springer.com/article/10.1007/s00227-011-1657-z,Agersted2014,https://doi.org/10.1594/PANGAEA.834671,Thysanoessa raschii,Adult,Unknown,1,1,5,ClearanceRate,34.9,NA,NA,Maximum,ml/ind/hr,NA,NA,2.4,NA,NA,NA,13900,ug,Measured,100,0,200,Thalassiosira weissflogii,0.9-22,ugChl a/l,Bottle incubation,NA,Fyllas Bank,64.00598179,-52.99683907,Pangaea,Downloaded tab-delimited dataset from Pangaea and extracted data from csv,Measured dry weight and determined carbon content assuming C:DW conversion factor of 40.6 according to Hopkins et al. 1978. Prey concentrations were converted to carbon using a C:Chl a ratio of 45 according to Reigstad et al. 2005.,NA
9,Agersted2011,https://link.springer.com/article/10.1007/s00227-011-1657-z,Agersted2014,https://doi.org/10.1594/PANGAEA.834671,Thysanoessa raschii,Adult,Unknown,1,1,5,ClearanceRate,38.6,NA,NA,Maximum,ml/ind/hr,NA,NA,2.4,NA,NA,NA,13900,ug,Measured,100,0,200,Thalassiosira weissflogii,0.9-22,ugChl a/l,Bottle incubation,NA,Fyllas Bank,64.00598179,-52.99683907,Pangaea,Downloaded tab-delimited dataset from Pangaea and extracted data from csv,Measured dry weight and determined carbon content assuming C:DW conversion factor of 40.6 according to Hopkins et al. 1978. Prey concentrations were converted to carbon using a C:Chl a ratio of 45 according to Reigstad et al. 2005.,NA
10,Agersted2011,https://link.springer.com/article/10.1007/s00227-011-1657-z,Agersted2014,https://doi.org/10.1594/PANGAEA.834671,Thysanoessa raschii,Adult,Unknown,1,1,5,ClearanceRate,57.2,NA,NA,Maximum,ml/ind/hr,NA,NA,2.4,NA,NA,NA,13900,ug,Measured,100,0,200,Thalassiosira weissflogii,0.9-22,ugChl a/l,Bottle incubation,NA,Fyllas Bank,64.00598179,-52.99683907,Pangaea,Downloaded tab-delimited dataset from Pangaea and extracted data from csv,Measured dry weight and determined carbon content assuming C:DW conversion factor of 40.6 according to Hopkins et al. 1978. Prey concentrations were converted to carbon using a C:Chl a ratio of 45 according to Reigstad et al. 2005.,NA
11,Agersted2011,https://link.springer.com/article/10.1007/s00227-011-1657-z,Agersted2014,https://doi.org/10.1594/PANGAEA.834671,Thysanoessa raschii,Adult,Unknown,1,1,5,ClearanceRate,25.6,NA,NA,Maximum,ml/ind/hr,NA,NA,2.4,NA,NA,NA,9900,ug,Measured,100,0,200,Thalassiosira weissflogii,0.9-22,ugChl a/l,Bottle incubation,NA,Fyllas Bank,64.00598179,-52.99683907,Pangaea,Downloaded tab-delimited dataset from Pangaea and extracted data from csv,Measured dry weight and determined carbon content assuming C:DW conversion factor of 40.6 according to Hopkins et al. 1978. Prey concentrations were converted to carbon using a C:Chl a ratio of 45 according to Reigstad et al. 2005.,NA
11,Agersted2011,https://link.springer.com/article/10.1007/s00227-011-1657-z,Agersted2014,https://doi.org/10.1594/PANGAEA.834671,Thysanoessa raschii,Adult,Unknown,1,1,5,IngestionRate,4950,NA,NA,Maximum,ngC/ind/hr,NA,NA,2.4,NA,NA,NA,9900,ug,Measured,100,0,200,Thalassiosira weissflogii,0.9-22,ugChl a/l,Bottle incubation,NA,Fyllas Bank,64.00598179,-52.99683907,Pangaea,Downloaded tab-delimited dataset from Pangaea and extracted data from csv,Measured dry weight and determined carbon content assuming C:DW conversion factor of 40.6 according to Hopkins et al. 1978. Prey concentrations were converted to carbon using a C:Chl a ratio of 45 according to Reigstad et al. 2005.,NA
1,Almeda2010,https://doi.org/10.1016/j.jembe.2010.03.002,Almeda2014,https://doi.org/10.1594/PANGAEA.834694,Oithona davisae,N1-2,Unknown,NA,NA,1,IngestionRate,1.31,NA,NA,Maximum,ngC/ind/hr,NA,NA,20.5,NA,NA,NA,0.0894,ug,Calculated,NA,NA,NA,Oxyrrhis marina,100-1600,cells/ml,Bottle incubation,Functional feeding responses,Laboratory culture,41.3855193,2.196125161,Pangaea,Downloaded tab-delimited dataset from Pangaea and extracted data from csv,NA,Taken from PANGAEA
2,Almeda2010,https://doi.org/10.1016/j.jembe.2010.03.002,Almeda2014,https://doi.org/10.1594/PANGAEA.834694,Oithona davisae,N1-2,Unknown,NA,NA,1,IngestionRate,1.55,NA,NA,Maximum,ngC/ind/hr,NA,NA,20.5,NA,NA,NA,0.0923,ug,Calculated,NA,NA,NA,Oxyrrhis marina,100-1600,cells/ml,Bottle incubation,Functional feeding responses,Laboratory culture,41.3855193,2.196125161,Pangaea,Downloaded tab-delimited dataset from Pangaea and extracted data from csv,NA,Taken from PANGAEA
3,Almeda2010,https://doi.org/10.1016/j.jembe.2010.03.002,Almeda2014,https://doi.org/10.1594/PANGAEA.834694,Oithona davisae,N2-3,Unknown,NA,NA,1,IngestionRate,1.74,NA,NA,Maximum,ngC/ind/hr,NA,NA,20.5,NA,NA,NA,0.1011,ug,Calculated,NA,NA,NA,Oxyrrhis marina,100-1600,cells/ml,Bottle incubation,Functional feeding responses,Laboratory culture,41.3855193,2.196125161,Pangaea,Downloaded tab-delimited dataset from Pangaea and extracted data from csv,NA,Taken from PANGAEA
4,Almeda2010,https://doi.org/10.1016/j.jembe.2010.03.002,Almeda2014,https://doi.org/10.1594/PANGAEA.834694,Oithona davisae,N5-6,Unknown,NA,NA,1,IngestionRate,3.28,NA,NA,Maximum,ngC/ind/hr,NA,NA,20.5,NA,NA,NA,0.147,ug,Calculated,NA,NA,NA,Oxyrrhis marina,100-1600,cells/ml,Bottle incubation,Functional feeding responses,Laboratory culture,41.3855193,2.196125161,Pangaea,Downloaded tab-delimited dataset from Pangaea and extracted data from csv,NA,Taken from PANGAEA
5,Almeda2010,https://doi.org/10.1016/j.jembe.2010.03.002,Almeda2014,https://doi.org/10.1594/PANGAEA.834694,Oithona davisae,C2-3,Unknown,NA,NA,1,IngestionRate,5.73,NA,NA,Maximum,ngC/ind/hr,NA,NA,20.5,NA,NA,NA,0.2327,ug,Calculated,NA,NA,NA,Oxyrrhis marina,100-1600,cells/ml,Bottle incubation,Functional feeding responses,Laboratory culture,41.3855193,2.196125161,Pangaea,Downloaded tab-delimited dataset from Pangaea and extracted data from csv,NA,Taken from PANGAEA
6,Almeda2010,https://doi.org/10.1016/j.jembe.2010.03.002,Almeda2014,https://doi.org/10.1594/PANGAEA.834694,Oithona davisae,N1-2,Unknown,NA,NA,1,ClearanceRate,0.0158,NA,NA,Maximum,ml/ind/hr,NA,NA,20.5,NA,NA,NA,0.0894,ug,Calculated,NA,NA,NA,Oxyrrhis marina,100-1600,cells/ml,Bottle incubation,Functional feeding responses,Laboratory culture,41.3855193,2.196125161,Pangaea,Downloaded tab-delimited dataset from Pangaea and extracted data from csv,NA,Taken from PANGAEA
7,Almeda2010,https://doi.org/10.1016/j.jembe.2010.03.002,Almeda2014,https://doi.org/10.1594/PANGAEA.834694,Oithona davisae,N1-2,Unknown,NA,NA,1,ClearanceRate,0.0163,NA,NA,Maximum,ml/ind/hr,NA,NA,20.5,NA,NA,NA,0.0923,ug,Calculated,NA,NA,NA,Oxyrrhis marina,100-1600,cells/ml,Bottle incubation,Functional feeding responses,Laboratory culture,41.3855193,2.196125161,Pangaea,Downloaded tab-delimited dataset from Pangaea and extracted data from csv,NA,Taken from PANGAEA
8,Almeda2010,https://doi.org/10.1016/j.jembe.2010.03.002,Almeda2014,https://doi.org/10.1594/PANGAEA.834694,Oithona davisae,N2-3,Unknown,NA,NA,1,ClearanceRate,0.0192,NA,NA,Maximum,ml/ind/hr,NA,NA,20.5,NA,NA,NA,0.1011,ug,Calculated,NA,NA,NA,Oxyrrhis marina,100-1600,cells/ml,Bottle incubation,Functional feeding responses,Laboratory culture,41.3855193,2.196125161,Pangaea,Downloaded tab-delimited dataset from Pangaea and extracted data from csv,NA,Taken from PANGAEA
9,Almeda2010,https://doi.org/10.1016/j.jembe.2010.03.002,Almeda2014,https://doi.org/10.1594/PANGAEA.834694,Oithona davisae,N5-6,Unknown,NA,NA,1,ClearanceRate,0.0238,NA,NA,Maximum,ml/ind/hr,NA,NA,20.5,NA,NA,NA,0.147,ug,Calculated,NA,NA,NA,Oxyrrhis marina,100-1600,cells/ml,Bottle incubation,Functional feeding responses,Laboratory culture,41.3855193,2.196125161,Pangaea,Downloaded tab-delimited dataset from Pangaea and extracted data from csv,NA,Taken from PANGAEA
10,Almeda2010,https://doi.org/10.1016/j.jembe.2010.03.002,Almeda2014,https://doi.org/10.1594/PANGAEA.834694,Oithona davisae,C2-3,Unknown,NA,NA,1,ClearanceRate,0.0463,NA,NA,Maximum,ml/ind/hr,NA,NA,20.5,NA,NA,NA,0.2327,ug,Calculated,NA,NA,NA,Oxyrrhis marina,100-1600,cells/ml,Bottle incubation,Functional feeding responses,Laboratory culture,41.3855193,2.196125161,Pangaea,Downloaded tab-delimited dataset from Pangaea and extracted data from csv,NA,Taken from PANGAEA
11,Almeda2010,https://doi.org/10.1016/j.jembe.2010.03.002,Almeda2014,https://doi.org/10.1594/PANGAEA.834694,Oithona davisae,N3,Unknown,NA,NA,1,IngestionRate,75,NA,NA,Maximum,cells/ind/day,NA,NA,16,NA,NA,NA,0.1011,NA,NA,NA,NA,NA,Oxyrrhis marina,>3000,cells/ml,Bottle incubation,Temperature treatment,Laboratory culture,41.3855193,2.196125161,Figure 4,Taken from primary reference article figure,Temperature treatment under satiating feeding conditions,Taken from Fig.4
12,Almeda2010,https://doi.org/10.1016/j.jembe.2010.03.002,Almeda2014,https://doi.org/10.1594/PANGAEA.834694,Oithona davisae,N3,Unknown,NA,NA,1,IngestionRate,160,NA,NA,Maximum,cells/ind/day,NA,NA,20,NA,NA,NA,0.1011,NA,NA,NA,NA,NA,Oxyrrhis marina,>3000,cells/ml,Bottle incubation,Temperature treatment,Laboratory culture,41.3855193,2.196125161,Figure 4,Taken from primary reference article figure,Temperature treatment under satiating feeding conditions,Taken from Fig.4
13,Almeda2010,https://doi.org/10.1016/j.jembe.2010.03.002,Almeda2014,https://doi.org/10.1594/PANGAEA.834694,Oithona davisae,N3,Unknown,NA,NA,1,IngestionRate,220,NA,NA,Maximum,cells/ind/day,NA,NA,24,NA,NA,NA,0.1011,NA,NA,NA,NA,NA,Oxyrrhis marina,>3000,cells/ml,Bottle incubation,Temperature treatment,Laboratory culture,41.3855193,2.196125161,Figure 4,Taken from primary reference article figure,Temperature treatment under satiating feeding conditions,Taken from Fig.4
14,Almeda2010,https://doi.org/10.1016/j.jembe.2010.03.002,Almeda2014,https://doi.org/10.1594/PANGAEA.834694,Oithona davisae,N3,Unknown,NA,NA,1,IngestionRate,275,NA,NA,Maximum,cells/ind/day,NA,NA,38,NA,NA,NA,0.1011,NA,NA,NA,NA,NA,Oxyrrhis marina,>3000,cells/ml,Bottle incubation,Temperature treatment,Laboratory culture,41.3855193,2.196125161,Figure 4,Taken from primary reference article figure,Temperature treatment under satiating feeding conditions,Taken from Fig.4
15,Almeda2010,https://doi.org/10.1016/j.jembe.2010.03.002,Almeda2014,https://doi.org/10.1594/PANGAEA.834694,Oithona davisae,N3,Unknown,NA,NA,1,ClearanceRate,0.025,NA,NA,Maximum,ml/ind/day,NA,NA,16,NA,NA,NA,0.1011,NA,NA,NA,NA,NA,Oxyrrhis marina,>3000,cells/ml,Bottle incubation,Temperature treatment,Laboratory culture,41.3855193,2.196125161,Figure 4,Taken from primary reference article figure,Temperature treatment under satiating feeding conditions,Taken from Fig.4
16,Almeda2010,https://doi.org/10.1016/j.jembe.2010.03.002,Almeda2014,https://doi.org/10.1594/PANGAEA.834694,Oithona davisae,N3,Unknown,NA,NA,1,ClearanceRate,0.06,NA,NA,Maximum,ml/ind/day,NA,NA,20,NA,NA,NA,0.1011,NA,NA,NA,NA,NA,Oxyrrhis marina,>3000,cells/ml,Bottle incubation,Temperature treatment,Laboratory culture,41.3855193,2.196125161,Figure 4,Taken from primary reference article figure,Temperature treatment under satiating feeding conditions,Taken from Fig.4
17,Almeda2010,https://doi.org/10.1016/j.jembe.2010.03.002,Almeda2014,https://doi.org/10.1594/PANGAEA.834694,Oithona davisae,N3,Unknown,NA,NA,1,ClearanceRate,0.085,NA,NA,Maximum,ml/ind/day,NA,NA,24,NA,NA,NA,0.1011,NA,NA,NA,NA,NA,Oxyrrhis marina,>3000,cells/ml,Bottle incubation,Temperature treatment,Laboratory culture,41.3855193,2.196125161,Figure 4,Taken from primary reference article figure,Temperature treatment under satiating feeding conditions,Taken from Fig.4
