,IDENTIFIERS,,,,,CORE TRAIT INFORMATION,,,,,,,,,,,,,,,,,,,,,DATA PROVENANCE,,,,,,,,,,,,,,
ref_no,obsNum,primRef,primRef_URL,secRef,secRef_URL,taxa,life_stage,sex,n_indiv,no_groups,n_measurements_sampled,rate_name,rate_value,rate_min,rate_max,data_type,rate_unit,rate_error,rate_error_type,temp_C,body_length_mm,BM_wet,BM_dry,BM_C,weight_unit,weight_calc,depth_m,depth_min,depth_max,food_type,food_conc,food_conc_unit,method,treatment,locality,lat,lon,source,sourceNotes,verbatimComments,comments
NA,87,LopezUrrutia2006,https://www.pnas.org/doi/full/10.1073/pnas.0601137103,Acuna2011,https://doi.pangaea.de/10.1594/PANGAEA.832241,Calanus plumchrus,Unknown,Unknown,NA,NA,NA,RespirationRate,0.0411,NA,NA,Replicate,umol/ind/hr,NA,NA,9.4,NA,5.4e-6,1.08e-15,5.38e-7,kg,NA,NA,NA,NA,NA,NA,NA,NA,NA,Literature,43.54275761724704,-5.692421209,Acuna2011,https://doi.pangaea.de/10.1594/PANGAEA.832241,NA,NA
NA,88,LopezUrrutia2006,https://www.pnas.org/doi/full/10.1073/pnas.0601137103,Acuna2011,https://doi.pangaea.de/10.1594/PANGAEA.832241,Calanus plumchrus,Unknown,Unknown,NA,NA,NA,RespirationRate,0.0205,NA,NA,Replicate,umol/ind/hr,NA,NA,14.2,NA,1.57e-6,3.14e-16,1.57e-7,kg,NA,NA,NA,NA,NA,NA,NA,NA,NA,Literature,43.54275761724704,-5.692421209,Acuna2011,https://doi.pangaea.de/10.1594/PANGAEA.832241,NA,NA
NA,89,LopezUrrutia2006,https://www.pnas.org/doi/full/10.1073/pnas.0601137103,Acuna2011,https://doi.pangaea.de/10.1594/PANGAEA.832241,Calanus plumchrus,Unknown,Unknown,NA,NA,NA,RespirationRate,0.0259,NA,NA,Replicate,umol/ind/hr,NA,NA,15.9,NA,1.29e-6,2.58e-16,1.29e-7,kg,NA,NA,NA,NA,NA,NA,NA,NA,NA,Literature,43.54275761724704,-5.692421209,Acuna2011,https://doi.pangaea.de/10.1594/PANGAEA.832241,NA,NA
NA,90,LopezUrrutia2006,https://www.pnas.org/doi/full/10.1073/pnas.0601137103,Acuna2011,https://doi.pangaea.de/10.1594/PANGAEA.832241,Calanus propinquus,Unknown,Unknown,NA,NA,NA,RespirationRate,0.0301,NA,NA,Replicate,umol/ind/hr,NA,NA,-1,NA,4.24e-6,8.47e-16,4.22e-7,kg,NA,NA,NA,NA,NA,NA,NA,NA,NA,Literature,43.54275761724704,-5.692421209,Acuna2011,https://doi.pangaea.de/10.1594/PANGAEA.832241,NA,NA
NA,91,LopezUrrutia2006,https://www.pnas.org/doi/full/10.1073/pnas.0601137103,Acuna2011,https://doi.pangaea.de/10.1594/PANGAEA.832241,Calanus sinicus,Unknown,Unknown,NA,NA,NA,RespirationRate,0.00938,NA,NA,Replicate,umol/ind/hr,NA,NA,9,NA,6.15e-7,1.23e-16,6.13e-8,kg,NA,NA,NA,NA,NA,NA,NA,NA,NA,Literature,43.54275761724704,-5.692421209,Acuna2011,https://doi.pangaea.de/10.1594/PANGAEA.832241,NA,NA
NA,92,LopezUrrutia2006,https://www.pnas.org/doi/full/10.1073/pnas.0601137103,Acuna2011,https://doi.pangaea.de/10.1594/PANGAEA.832241,Calanus sinicus,Unknown,Unknown,NA,NA,NA,RespirationRate,0.0375,NA,NA,Replicate,umol/ind/hr,NA,NA,27,NA,7.86e-7,1.57e-16,7.84e-8,kg,NA,NA,NA,NA,NA,NA,NA,NA,NA,Literature,43.54275761724704,-5.692421209,Acuna2011,https://doi.pangaea.de/10.1594/PANGAEA.832241,NA,NA
NA,93,LopezUrrutia2006,https://www.pnas.org/doi/full/10.1073/pnas.0601137103,Acuna2011,https://doi.pangaea.de/10.1594/PANGAEA.832241,Calanus sinicus,Unknown,Unknown,NA,NA,NA,RespirationRate,0.0286,NA,NA,Replicate,umol/ind/hr,NA,NA,18,NA,7.22e-7,1.44e-16,7.19e-8,kg,NA,NA,NA,NA,NA,NA,NA,NA,NA,Literature,43.54275761724704,-5.692421209,Acuna2011,https://doi.pangaea.de/10.1594/PANGAEA.832241,NA,NA
NA,94,LopezUrrutia2006,https://www.pnas.org/doi/full/10.1073/pnas.0601137103,Acuna2011,https://doi.pangaea.de/10.1594/PANGAEA.832241,Centropages,Unknown,Unknown,NA,NA,NA,RespirationRate,0.00384,NA,NA,Replicate,umol/ind/hr,NA,NA,15.9,NA,8.5e-8,1.7e-17,8.47e-9,kg,NA,NA,NA,NA,NA,NA,NA,NA,NA,Literature,43.54275761724704,-5.692421209,Acuna2011,https://doi.pangaea.de/10.1594/PANGAEA.832241,NA,NA
NA,95,LopezUrrutia2006,https://www.pnas.org/doi/full/10.1073/pnas.0601137103,Acuna2011,https://doi.pangaea.de/10.1594/PANGAEA.832241,Centropages brachiatus,Unknown,Unknown,NA,NA,NA,RespirationRate,0.00538,NA,NA,Replicate,umol/ind/hr,NA,NA,17.3,NA,1.02e-7,2.03e-17,1.01e-8,kg,NA,NA,NA,NA,NA,NA,NA,NA,NA,Literature,43.54275761724704,-5.692421209,Acuna2011,https://doi.pangaea.de/10.1594/PANGAEA.832241,NA,NA
NA,96,LopezUrrutia2006,https://www.pnas.org/doi/full/10.1073/pnas.0601137103,Acuna2011,https://doi.pangaea.de/10.1594/PANGAEA.832241,Crystallomia,Unknown,Unknown,NA,NA,NA,RespirationRate,0.5,NA,NA,Replicate,umol/ind/hr,NA,NA,26.9,NA,0.001,2.01e-14,3.34e-6,kg,NA,NA,NA,NA,NA,NA,NA,NA,NA,Literature,43.54275761724704,-5.692421209,Acuna2011,https://doi.pangaea.de/10.1594/PANGAEA.832241,NA,NA
NA,97,LopezUrrutia2006,https://www.pnas.org/doi/full/10.1073/pnas.0601137103,Acuna2011,https://doi.pangaea.de/10.1594/PANGAEA.832241,Euphausiidae,Larva,Unknown,NA,NA,NA,RespirationRate,0.0237,NA,NA,Replicate,umol/ind/hr,NA,NA,13.1,NA,5.9e-7,1.18e-16,5.1e-8,kg,NA,NA,NA,NA,NA,NA,NA,NA,NA,Literature,43.54275761724704,-5.692421209,Acuna2011,https://doi.pangaea.de/10.1594/PANGAEA.832241,NA,Previously termed Cyrtopia
NA,98,LopezUrrutia2006,https://www.pnas.org/doi/full/10.1073/pnas.0601137103,Acuna2011,https://doi.pangaea.de/10.1594/PANGAEA.832241,Euphausiidae,Unknown,Unknown,NA,NA,NA,RespirationRate,0.13,NA,NA,Replicate,umol/ind/hr,NA,NA,27.8,NA,2.94e-6,5.88e-16,2.54e-7,kg,NA,NA,NA,NA,NA,NA,NA,NA,NA,Literature,43.54275761724704,-5.692421209,Acuna2011,https://doi.pangaea.de/10.1594/PANGAEA.832241,NA,Previously termed Cyrtopia
NA,99,LopezUrrutia2006,https://www.pnas.org/doi/full/10.1073/pnas.0601137103,Acuna2011,https://doi.pangaea.de/10.1594/PANGAEA.832241,Diphyes,Unknown,Unknown,NA,NA,NA,RespirationRate,0.108,NA,NA,Replicate,umol/ind/hr,NA,NA,27,NA,1.53e-4,3.05e-15,5.08e-7,kg,NA,NA,NA,NA,NA,NA,NA,NA,NA,Literature,43.54275761724704,-5.692421209,Acuna2011,https://doi.pangaea.de/10.1594/PANGAEA.832241,NA,NA
NA,100,LopezUrrutia2006,https://www.pnas.org/doi/full/10.1073/pnas.0601137103,Acuna2011,https://doi.pangaea.de/10.1594/PANGAEA.832241,Diphyes antarctica,Unknown,Unknown,NA,NA,NA,RespirationRate,0.25,NA,NA,Replicate,umol/ind/hr,NA,NA,-1.7,NA,0.00425,8.5e-14,1.41e-5,kg,NA,NA,NA,NA,NA,NA,NA,NA,NA,Literature,43.54275761724704,-5.692421209,Acuna2011,https://doi.pangaea.de/10.1594/PANGAEA.832241,NA,NA
NA,101,LopezUrrutia2006,https://www.pnas.org/doi/full/10.1073/pnas.0601137103,Acuna2011,https://doi.pangaea.de/10.1594/PANGAEA.832241,Eucalanus,Unknown,Unknown,NA,NA,NA,RespirationRate,0.0404,NA,NA,Replicate,umol/ind/hr,NA,NA,27.4,NA,6.85e-7,1.37e-16,6.83e-8,kg,NA,NA,NA,NA,NA,NA,NA,NA,NA,Literature,43.54275761724704,-5.692421209,Acuna2011,https://doi.pangaea.de/10.1594/PANGAEA.832241,NA,NA
NA,102,LopezUrrutia2006,https://www.pnas.org/doi/full/10.1073/pnas.0601137103,Acuna2011,https://doi.pangaea.de/10.1594/PANGAEA.832241,Eucalanus attenuatus,Unknown,Unknown,NA,NA,NA,RespirationRate,0.0375,NA,NA,Replicate,umol/ind/hr,NA,NA,27.8,NA,6.45e-7,1.29e-16,6.43e-8,kg,NA,NA,NA,NA,NA,NA,NA,NA,NA,Literature,43.54275761724704,-5.692421209,Acuna2011,https://doi.pangaea.de/10.1594/PANGAEA.832241,NA,NA
NA,103,LopezUrrutia2006,https://www.pnas.org/doi/full/10.1073/pnas.0601137103,Acuna2011,https://doi.pangaea.de/10.1594/PANGAEA.832241,Eucalanus attenuatus,Unknown,Unknown,NA,NA,NA,RespirationRate,0.0415,NA,NA,Replicate,umol/ind/hr,NA,NA,27.4,NA,1.01e-6,2.01e-16,1e-7,kg,NA,NA,NA,NA,NA,NA,NA,NA,NA,Literature,43.54275761724704,-5.692421209,Acuna2011,https://doi.pangaea.de/10.1594/PANGAEA.832241,NA,NA
NA,104,LopezUrrutia2006,https://www.pnas.org/doi/full/10.1073/pnas.0601137103,Acuna2011,https://doi.pangaea.de/10.1594/PANGAEA.832241,Eucalanus bungii bungii,Unknown,Unknown,NA,NA,NA,RespirationRate,0.0375,NA,NA,Replicate,umol/ind/hr,NA,NA,6,NA,5.05e-6,1.01e-15,5.03e-7,kg,NA,NA,NA,NA,NA,NA,NA,NA,NA,Literature,43.54275761724704,-5.692421209,Acuna2011,https://doi.pangaea.de/10.1594/PANGAEA.832241,NA,NA
NA,105,LopezUrrutia2006,https://www.pnas.org/doi/full/10.1073/pnas.0601137103,Acuna2011,https://doi.pangaea.de/10.1594/PANGAEA.832241,Euchaeta flava,Unknown,Unknown,NA,NA,NA,RespirationRate,0.0471,NA,NA,Replicate,umol/ind/hr,NA,NA,27.4,NA,8.7e-7,1.74e-16,8.67e-8,kg,NA,NA,NA,NA,NA,NA,NA,NA,NA,Literature,43.54275761724704,-5.692421209,Acuna2011,https://doi.pangaea.de/10.1594/PANGAEA.832241,NA,NA
NA,106,LopezUrrutia2006,https://www.pnas.org/doi/full/10.1073/pnas.0601137103,Acuna2011,https://doi.pangaea.de/10.1594/PANGAEA.832241,Euphausia crystallorophias,Unknown,Unknown,NA,NA,NA,RespirationRate,0.411,NA,NA,Replicate,umol/ind/hr,NA,NA,-1.7,NA,8.55e-5,1.71e-14,7.39e-6,kg,NA,NA,NA,NA,NA,NA,NA,NA,NA,Literature,43.54275761724704,-5.692421209,Acuna2011,https://doi.pangaea.de/10.1594/PANGAEA.832241,NA,NA
NA,107,LopezUrrutia2006,https://www.pnas.org/doi/full/10.1073/pnas.0601137103,Acuna2011,https://doi.pangaea.de/10.1594/PANGAEA.832241,Euphausia crystallorophias,Unknown,Unknown,NA,NA,NA,RespirationRate,1.68,NA,NA,Replicate,umol/ind/hr,NA,NA,-1.7,NA,2.52e-4,5.04e-14,2.18e-5,kg,NA,NA,NA,NA,NA,NA,NA,NA,NA,Literature,43.54275761724704,-5.692421209,Acuna2011,https://doi.pangaea.de/10.1594/PANGAEA.832241,NA,NA
NA,108,LopezUrrutia2006,https://www.pnas.org/doi/full/10.1073/pnas.0601137103,Acuna2011,https://doi.pangaea.de/10.1594/PANGAEA.832241,Euphausia diomedeae,Unknown,Unknown,NA,NA,NA,RespirationRate,0.842,NA,NA,Replicate,umol/ind/hr,NA,NA,27.2,NA,2.95e-5,5.9e-15,2.55e-6,kg,NA,NA,NA,NA,NA,NA,NA,NA,NA,Literature,43.54275761724704,-5.692421209,Acuna2011,https://doi.pangaea.de/10.1594/PANGAEA.832241,NA,NA
NA,109,LopezUrrutia2006,https://www.pnas.org/doi/full/10.1073/pnas.0601137103,Acuna2011,https://doi.pangaea.de/10.1594/PANGAEA.832241,Euphausia distinguenda,Unknown,Unknown,NA,NA,NA,RespirationRate,0.241,NA,NA,Replicate,umol/ind/hr,NA,NA,25.7,NA,1.16e-5,2.32e-15,1e-6,kg,NA,NA,NA,NA,NA,NA,NA,NA,NA,Literature,43.54275761724704,-5.692421209,Acuna2011,https://doi.pangaea.de/10.1594/PANGAEA.832241,NA,NA
NA,110,LopezUrrutia2006,https://www.pnas.org/doi/full/10.1073/pnas.0601137103,Acuna2011,https://doi.pangaea.de/10.1594/PANGAEA.832241,Euphausia krohnii,Unknown,Unknown,NA,NA,NA,RespirationRate,0.06,NA,NA,Replicate,umol/ind/hr,NA,NA,19.7,NA,1.37e-6,2.74e-16,1.19e-7,kg,NA,NA,NA,NA,NA,NA,NA,NA,NA,Literature,43.54275761724704,-5.692421209,Acuna2011,https://doi.pangaea.de/10.1594/PANGAEA.832241,NA,NA
NA,111,LopezUrrutia2006,https://www.pnas.org/doi/full/10.1073/pnas.0601137103,Acuna2011,https://doi.pangaea.de/10.1594/PANGAEA.832241,Euphausia pacifica,Unknown,Unknown,NA,NA,NA,RespirationRate,0.3,NA,NA,Replicate,umol/ind/hr,NA,NA,7,NA,3.89e-5,7.78e-15,3.36e-6,kg,NA,NA,NA,NA,NA,NA,NA,NA,NA,Literature,43.54275761724704,-5.692421209,Acuna2011,https://doi.pangaea.de/10.1594/PANGAEA.832241,NA,NA
NA,112,LopezUrrutia2006,https://www.pnas.org/doi/full/10.1073/pnas.0601137103,Acuna2011,https://doi.pangaea.de/10.1594/PANGAEA.832241,Euphausia pacifica,Unknown,Unknown,NA,NA,NA,RespirationRate,0.704,NA,NA,Replicate,umol/ind/hr,NA,NA,10.2,NA,6.65e-5,1.33e-14,5.75e-6,kg,NA,NA,NA,NA,NA,NA,NA,NA,NA,Literature,43.54275761724704,-5.692421209,Acuna2011,https://doi.pangaea.de/10.1594/PANGAEA.832241,NA,NA
NA,113,LopezUrrutia2006,https://www.pnas.org/doi/full/10.1073/pnas.0601137103,Acuna2011,https://doi.pangaea.de/10.1594/PANGAEA.832241,Euphausia superba,Unknown,Unknown,NA,NA,NA,RespirationRate,1.18,NA,NA,Replicate,umol/ind/hr,NA,NA,-1.8,NA,2.33e-4,4.67e-14,2.02e-5,kg,NA,NA,NA,NA,NA,NA,NA,NA,NA,Literature,43.54275761724704,-5.692421209,Acuna2011,https://doi.pangaea.de/10.1594/PANGAEA.832241,NA,NA
NA,114,LopezUrrutia2006,https://www.pnas.org/doi/full/10.1073/pnas.0601137103,Acuna2011,https://doi.pangaea.de/10.1594/PANGAEA.832241,Euphausia superba,Unknown,Unknown,NA,NA,NA,RespirationRate,3.08,NA,NA,Replicate,umol/ind/hr,NA,NA,-1.6,NA,6.77e-4,1.35e-13,5.86e-5,kg,NA,NA,NA,NA,NA,NA,NA,NA,NA,Literature,43.54275761724704,-5.692421209,Acuna2011,https://doi.pangaea.de/10.1594/PANGAEA.832241,NA,NA
NA,115,LopezUrrutia2006,https://www.pnas.org/doi/full/10.1073/pnas.0601137103,Acuna2011,https://doi.pangaea.de/10.1594/PANGAEA.832241,Euphausia superba,Unknown,Unknown,NA,NA,NA,RespirationRate,7.96,NA,NA,Replicate,umol/ind/hr,NA,NA,-1.7,NA,0.00175,3.51e-13,1.52e-4,kg,NA,NA,NA,NA,NA,NA,NA,NA,NA,Literature,43.54275761724704,-5.692421209,Acuna2011,https://doi.pangaea.de/10.1594/PANGAEA.832241,NA,NA
NA,116,LopezUrrutia2006,https://www.pnas.org/doi/full/10.1073/pnas.0601137103,Acuna2011,https://doi.pangaea.de/10.1594/PANGAEA.832241,Euphausia superba,Unknown,Unknown,NA,NA,NA,RespirationRate,1.51,NA,NA,Replicate,umol/ind/hr,NA,NA,-1.1,NA,3.84e-4,7.68e-14,3.32e-5,kg,NA,NA,NA,NA,NA,NA,NA,NA,NA,Literature,43.54275761724704,-5.692421209,Acuna2011,https://doi.pangaea.de/10.1594/PANGAEA.832241,NA,NA
NA,117,LopezUrrutia2006,https://www.pnas.org/doi/full/10.1073/pnas.0601137103,Acuna2011,https://doi.pangaea.de/10.1594/PANGAEA.832241,Euphausia superba,Unknown,Unknown,NA,NA,NA,RespirationRate,4.05,NA,NA,Replicate,umol/ind/hr,NA,NA,-1.1,NA,0.00119,2.38e-13,1.03e-4,kg,NA,NA,NA,NA,NA,NA,NA,NA,NA,Literature,43.54275761724704,-5.692421209,Acuna2011,https://doi.pangaea.de/10.1594/PANGAEA.832241,NA,NA
NA,118,LopezUrrutia2006,https://www.pnas.org/doi/full/10.1073/pnas.0601137103,Acuna2011,https://doi.pangaea.de/10.1594/PANGAEA.832241,Euphausia tenera,Unknown,Unknown,NA,NA,NA,RespirationRate,0.558,NA,NA,Replicate,umol/ind/hr,NA,NA,27.2,NA,1.64e-5,3.27e-15,1.41e-6,kg,NA,NA,NA,NA,NA,NA,NA,NA,NA,Literature,43.54275761724704,-5.692421209,Acuna2011,https://doi.pangaea.de/10.1594/PANGAEA.832241,NA,NA
NA,119,LopezUrrutia2006,https://www.pnas.org/doi/full/10.1073/pnas.0601137103,Acuna2011,https://doi.pangaea.de/10.1594/PANGAEA.832241,Euphausia tenera,Unknown,Unknown,NA,NA,NA,RespirationRate,0.102,NA,NA,Replicate,umol/ind/hr,NA,NA,27.4,NA,3.04e-6,6.07e-16,2.63e-7,kg,NA,NA,NA,NA,NA,NA,NA,NA,NA,Literature,43.54275761724704,-5.692421209,Acuna2011,https://doi.pangaea.de/10.1594/PANGAEA.832241,NA,NA
NA,120,LopezUrrutia2006,https://www.pnas.org/doi/full/10.1073/pnas.0601137103,Acuna2011,https://doi.pangaea.de/10.1594/PANGAEA.832241,Euphausia tenera,Unknown,Unknown,NA,NA,NA,RespirationRate,0.0504,NA,NA,Replicate,umol/ind/hr,NA,NA,27.5,NA,1.15e-6,2.3e-16,9.95e-8,kg,NA,NA,NA,NA,NA,NA,NA,NA,NA,Literature,43.54275761724704,-5.692421209,Acuna2011,https://doi.pangaea.de/10.1594/PANGAEA.832241,NA,NA
NA,121,LopezUrrutia2006,https://www.pnas.org/doi/full/10.1073/pnas.0601137103,Acuna2011,https://doi.pangaea.de/10.1594/PANGAEA.832241,Euphausia tenera,Unknown,Unknown,NA,NA,NA,RespirationRate,0.258,NA,NA,Replicate,umol/ind/hr,NA,NA,27,NA,5.65e-6,1.13e-15,4.89e-7,kg,NA,NA,NA,NA,NA,NA,NA,NA,NA,Literature,43.54275761724704,-5.692421209,Acuna2011,https://doi.pangaea.de/10.1594/PANGAEA.832241,NA,NA
NA,122,LopezUrrutia2006,https://www.pnas.org/doi/full/10.1073/pnas.0601137103,Acuna2011,https://doi.pangaea.de/10.1594/PANGAEA.832241,Euphausia tenera,Unknown,Unknown,NA,NA,NA,RespirationRate,0.102,NA,NA,Replicate,umol/ind/hr,NA,NA,26.9,NA,2.98e-6,5.95e-16,2.57e-7,kg,NA,NA,NA,NA,NA,NA,NA,NA,NA,Literature,43.54275761724704,-5.692421209,Acuna2011,https://doi.pangaea.de/10.1594/PANGAEA.832241,NA,NA
NA,123,LopezUrrutia2006,https://www.pnas.org/doi/full/10.1073/pnas.0601137103,Acuna2011,https://doi.pangaea.de/10.1594/PANGAEA.832241,Labidocera acuta,Unknown,Unknown,NA,NA,NA,RespirationRate,0.0479,NA,NA,Replicate,umol/ind/hr,NA,NA,27,NA,5.15e-7,1.03e-16,5.13e-8,kg,NA,NA,NA,NA,NA,NA,NA,NA,NA,Literature,43.54275761724704,-5.692421209,Acuna2011,https://doi.pangaea.de/10.1594/PANGAEA.832241,NA,NA
NA,124,LopezUrrutia2006,https://www.pnas.org/doi/full/10.1073/pnas.0601137103,Acuna2011,https://doi.pangaea.de/10.1594/PANGAEA.832241,Labidocera acuta,Unknown,Unknown,NA,NA,NA,RespirationRate,0.0846,NA,NA,Replicate,umol/ind/hr,NA,NA,24,NA,1.17e-6,2.33e-16,1.16e-7,kg,NA,NA,NA,NA,NA,NA,NA,NA,NA,Literature,43.54275761724704,-5.692421209,Acuna2011,https://doi.pangaea.de/10.1594/PANGAEA.832241,NA,NA
NA,125,LopezUrrutia2006,https://www.pnas.org/doi/full/10.1073/pnas.0601137103,Acuna2011,https://doi.pangaea.de/10.1594/PANGAEA.832241,Labidocera nerii,Unknown,Unknown,NA,NA,NA,RespirationRate,0.0996,NA,NA,Replicate,umol/ind/hr,NA,NA,28.5,NA,1.2e-6,2.4e-16,1.2e-7,kg,NA,NA,NA,NA,NA,NA,NA,NA,NA,Literature,43.54275761724704,-5.692421209,Acuna2011,https://doi.pangaea.de/10.1594/PANGAEA.832241,NA,NA
NA,126,LopezUrrutia2006,https://www.pnas.org/doi/full/10.1073/pnas.0601137103,Acuna2011,https://doi.pangaea.de/10.1594/PANGAEA.832241,Labidocera nerii,Unknown,Unknown,NA,NA,NA,RespirationRate,0.0675,NA,NA,Replicate,umol/ind/hr,NA,NA,26.4,NA,1.11e-6,2.21e-16,1.1e-7,kg,NA,NA,NA,NA,NA,NA,NA,NA,NA,Literature,43.54275761724704,-5.692421209,Acuna2011,https://doi.pangaea.de/10.1594/PANGAEA.832241,NA,NA
NA,127,LopezUrrutia2006,https://www.pnas.org/doi/full/10.1073/pnas.0601137103,Acuna2011,https://doi.pangaea.de/10.1594/PANGAEA.832241,Liriope tetraphylla,Unknown,Unknown,NA,NA,NA,RespirationRate,0.0362,NA,NA,Replicate,umol/ind/hr,NA,NA,27,NA,9.55e-5,1.91e-15,3.18e-7,kg,NA,NA,NA,NA,NA,NA,NA,NA,NA,Literature,43.54275761724704,-5.692421209,Acuna2011,https://doi.pangaea.de/10.1594/PANGAEA.832241,NA,NA
NA,128,LopezUrrutia2006,https://www.pnas.org/doi/full/10.1073/pnas.0601137103,Acuna2011,https://doi.pangaea.de/10.1594/PANGAEA.832241,Mertensiidae,Unknown,Unknown,NA,NA,NA,RespirationRate,0.542,NA,NA,Replicate,umol/ind/hr,NA,NA,-1.6,NA,0.00468,9.37e-14,1.56e-5,kg,NA,NA,NA,NA,NA,NA,NA,NA,NA,Literature,43.54275761724704,-5.692421209,Acuna2011,https://doi.pangaea.de/10.1594/PANGAEA.832241,NA,NA
NA,129,LopezUrrutia2006,https://www.pnas.org/doi/full/10.1073/pnas.0601137103,Acuna2011,https://doi.pangaea.de/10.1594/PANGAEA.832241,Mesocalanus,Unknown,Unknown,NA,NA,NA,RespirationRate,0.00983,NA,NA,Replicate,umol/ind/hr,NA,NA,15.8,NA,1.55e-7,3.1e-17,1.55e-8,kg,NA,NA,NA,NA,NA,NA,NA,NA,NA,Literature,43.54275761724704,-5.692421209,Acuna2011,https://doi.pangaea.de/10.1594/PANGAEA.832241,NA,NA
NA,130,LopezUrrutia2006,https://www.pnas.org/doi/full/10.1073/pnas.0601137103,Acuna2011,https://doi.pangaea.de/10.1594/PANGAEA.832241,Metridia gerlachei,Unknown,Unknown,NA,NA,NA,RespirationRate,0.0143,NA,NA,Replicate,umol/ind/hr,NA,NA,-1.4,NA,1.33e-6,2.65e-16,1.32e-7,kg,NA,NA,NA,NA,NA,NA,NA,NA,NA,Literature,43.54275761724704,-5.692421209,Acuna2011,https://doi.pangaea.de/10.1594/PANGAEA.832241,NA,NA
NA,131,LopezUrrutia2006,https://www.pnas.org/doi/full/10.1073/pnas.0601137103,Acuna2011,https://doi.pangaea.de/10.1594/PANGAEA.832241,Metridia longa,Unknown,Unknown,NA,NA,NA,RespirationRate,0.0181,NA,NA,Replicate,umol/ind/hr,NA,NA,0.1,NA,1.77e-6,3.53e-16,1.76e-7,kg,NA,NA,NA,NA,NA,NA,NA,NA,NA,Literature,43.54275761724704,-5.692421209,Acuna2011,https://doi.pangaea.de/10.1594/PANGAEA.832241,NA,NA
NA,132,LopezUrrutia2006,https://www.pnas.org/doi/full/10.1073/pnas.0601137103,Acuna2011,https://doi.pangaea.de/10.1594/PANGAEA.832241,Metridia pacifica,Unknown,Unknown,NA,NA,NA,RespirationRate,0.00281,NA,NA,Replicate,umol/ind/hr,NA,NA,6.9,NA,1.52e-7,3.04e-17,1.52e-8,kg,NA,NA,NA,NA,NA,NA,NA,NA,NA,Literature,43.54275761724704,-5.692421209,Acuna2011,https://doi.pangaea.de/10.1594/PANGAEA.832241,NA,NA
NA,133,LopezUrrutia2006,https://www.pnas.org/doi/full/10.1073/pnas.0601137103,Acuna2011,https://doi.pangaea.de/10.1594/PANGAEA.832241,Metridia pacifica,Unknown,Unknown,NA,NA,NA,RespirationRate,0.0281,NA,NA,Replicate,umol/ind/hr,NA,NA,9.4,NA,7.45e-7,1.49e-16,7.43e-8,kg,NA,NA,NA,NA,NA,NA,NA,NA,NA,Literature,43.54275761724704,-5.692421209,Acuna2011,https://doi.pangaea.de/10.1594/PANGAEA.832241,NA,NA
NA,134,LopezUrrutia2006,https://www.pnas.org/doi/full/10.1073/pnas.0601137103,Acuna2011,https://doi.pangaea.de/10.1594/PANGAEA.832241,Metridia pacifica,Unknown,Unknown,NA,NA,NA,RespirationRate,0.0192,NA,NA,Replicate,umol/ind/hr,NA,NA,9.1,NA,9.4e-7,1.88e-16,9.37e-8,kg,NA,NA,NA,NA,NA,NA,NA,NA,NA,Literature,43.54275761724704,-5.692421209,Acuna2011,https://doi.pangaea.de/10.1594/PANGAEA.832241,NA,NA
NA,135,LopezUrrutia2006,https://www.pnas.org/doi/full/10.1073/pnas.0601137103,Acuna2011,https://doi.pangaea.de/10.1594/PANGAEA.832241,Metridia pacifica,Unknown,Unknown,NA,NA,NA,RespirationRate,0.017,NA,NA,Replicate,umol/ind/hr,NA,NA,8.2,NA,7.4e-7,1.48e-16,7.38e-8,kg,NA,NA,NA,NA,NA,NA,NA,NA,NA,Literature,43.54275761724704,-5.692421209,Acuna2011,https://doi.pangaea.de/10.1594/PANGAEA.832241,NA,NA
NA,136,LopezUrrutia2006,https://www.pnas.org/doi/full/10.1073/pnas.0601137103,Acuna2011,https://doi.pangaea.de/10.1594/PANGAEA.832241,Mnemiopsis mccradyi,Unknown,Unknown,NA,NA,NA,RespirationRate,0.155,NA,NA,Replicate,umol/ind/hr,NA,NA,21,NA,0.0019,3.8e-14,6.1e-7,kg,NA,NA,NA,NA,NA,NA,NA,NA,NA,Literature,43.54275761724704,-5.692421209,Acuna2011,https://doi.pangaea.de/10.1594/PANGAEA.832241,NA,NA
NA,137,LopezUrrutia2006,https://www.pnas.org/doi/full/10.1073/pnas.0601137103,Acuna2011,https://doi.pangaea.de/10.1594/PANGAEA.832241,Mnemiopsis mccradyi,Unknown,Unknown,NA,NA,NA,RespirationRate,0.272,NA,NA,Replicate,umol/ind/hr,NA,NA,21,NA,0.00345,6.89e-14,1.11e-6,kg,NA,NA,NA,NA,NA,NA,NA,NA,NA,Literature,43.54275761724704,-5.692421209,Acuna2011,https://doi.pangaea.de/10.1594/PANGAEA.832241,NA,NA
NA,138,LopezUrrutia2006,https://www.pnas.org/doi/full/10.1073/pnas.0601137103,Acuna2011,https://doi.pangaea.de/10.1594/PANGAEA.832241,Mnemiopsis mccradyi,Unknown,Unknown,NA,NA,NA,RespirationRate,0.403,NA,NA,Replicate,umol/ind/hr,NA,NA,21,NA,0.00589,1.18e-13,1.89e-6,kg,NA,NA,NA,NA,NA,NA,NA,NA,NA,Literature,43.54275761724704,-5.692421209,Acuna2011,https://doi.pangaea.de/10.1594/PANGAEA.832241,NA,NA
